"date","prices","vwretd_quarterly","vwretx_quarterly","dividends_quarterly","smoothed_dividends","t30ret","cpiret","exp_inflation_quarterly","real_rf"
1990-06-29,24.809756010396,0.0632974997600586,0.0539634072828263,0.21624937723923,0.822898285038034,0.019253,0.009324,0.0139115267784284,0.00534147322157162
1990-09-28,21.166721589645,-0.139165783174512,-0.146838784679077,0.202203689674145,0.816250087321719,0.01896,0.021555,0.00828195897717572,0.0106780410228243
1990-12-31,22.8538807020143,0.0904184742442611,0.0797080976959008,0.218938597368858,0.831417809952889,0.018309,0.00829,0.0143780407635521,0.0039309592364479
1991-03-28,26.0117369746147,0.147057776902344,0.138175932296786,0.196224258331463,0.833615922613696,0.013858,0.008969,0.00776660057907964,0.00609139942092037
1991-06-28,25.7420410663428,-0.00211609664119083,-0.0103682390966463,0.219808321741091,0.837174867115556,0.014032,0.007407,0.00810502258324524,0.00592697741675476
1991-09-30,26.9079387319825,0.0534553364563479,0.045291578186629,0.211659121735725,0.846630299177137,0.014073,0.008824,0.00732650244995116,0.00674649755004884
1991-12-31,28.9326253961607,0.0836774897358308,0.0752449559345729,0.212318483498779,0.840010185307058,0.012001,0.005102,0.00803275278854125,0.00396824721145875
1992-03-31,28.0055330288762,-0.0250776971745207,-0.0320431469522837,0.203678131082033,0.847464058057628,0.009292,0.010153,0.00617766192034626,0.00311433807965374
1992-06-30,28.2920985465613,0.0180677281481629,0.0102324607565829,0.221476148252949,0.849131884569486,0.009291,0.006461,0.00869514283793167,0.000595857162068333
1992-09-30,28.952403653739,0.0310260888287315,0.0233388522272728,0.216680315210854,0.854153078044616,0.008092,0.007846,0.00685500434105475,0.00123699565894525
1992-12-31,30.2610934072872,0.0526505788012013,0.0452014198613586,0.212373974599984,0.85420856914582,0.006918,0.004247,0.00754530548357223,-0.000627305483572228
1993-03-31,31.3283787752292,0.042551755867231,0.0352692268444283,0.216937996146705,0.867468434210492,0.007099,0.01198,0.00575151933778132,0.00134748066221868
1993-06-30,31.2431189776383,0.00456595485423694,-0.00272148770297598,0.226733414725857,0.8727257006834,0.007314,0.005572,0.00960574225120202,-0.00229174225120202
1993-09-30,31.7970992960648,0.0248364052028605,0.0177312744871276,0.221588920134011,0.877634305606556,0.007306,0.004848,0.00641191573766266,0.000894084262337339
1993-12-31,32.3365385998817,0.023842729587731,0.0169650476225578,0.217126174135762,0.882386505142335,0.006966,0.004824,0.00605106517651995,0.00091493482348005
1994-03-31,30.8847155427562,-0.0383288907469617,-0.0448972932783459,0.220003633809132,0.885452142804762,0.007109,0.009601,0.0060391032794655,0.0010698967205345
1994-06-30,30.7738870850369,0.00384663837939891,-0.00358845648314077,0.232898127027896,0.891616855106802,0.009006,0.005435,0.00842001920567921,0.000585980794320786
1994-09-30,32.0809687911422,0.0496621756123925,0.0424737278879828,0.223089505310382,0.893117440283173,0.010131,0.00946,0.00634363324197682,0.00378736675802318
1994-12-30,31.8554671079196,0.000290023285528074,-0.00702914194052928,0.234354557905915,0.910345824053326,0.012009,0.002008,0.00834974306048429,0.00365925693951571
1995-03-31,34.7356048590791,0.0975252447199519,0.0904126673579198,0.220129945842541,0.910472136086734,0.012323,0.011356,0.00463557402507617,0.00768742597492384
1995-06-30,37.828289645887,0.096229074007081,0.0890350059932692,0.24365675746809,0.921230766526928,0.014589,0.007266,0.0092947329277862,0.0052942670722138
1995-09-29,40.6344273479042,0.0806772297034986,0.0741809298883354,0.23866313902222,0.936804400238767,0.013529,0.00459,0.00725622630475624,0.00627277369524376
